description,y
"At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.

We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.
About the role

As a Data Scientist on the Cities team, you will be responsible for understanding the performance of Cities products through data, including developing algorithms, finding insights and discovering new trends and engagement obstacles. You will need to have a solid foundation in statistics and data analysis, relating it to business problems, and communicating results with product managers and decision-makers in a clear and actionable fashion.
What you’ll do
Bring strong technical and quantitative expertise to help create and up-level existing Cities products to better serve customer needs: conduct rigorous, careful data analysis to understand product performance and user behavior, and identify improvement opportunities.
Develop and track product engagement metrics and funnels, using experimentation and statistical analysis to improve business processes and decisions.
Design product experiments and interpret the results to draw detailed and actionable conclusions.
Ensure data quality standards and prototype new datasets for production data sharing products such as Uber Movement.
Generate ideas for exploratory analysis to shape future projects and provide recommendations for action.
Present findings to senior management to inform business decisions.
Collaborate with cross-functional teams across disciplines such as product, engineering, operations, marketing, policy and communications to drive system development end-to-end from ideation to production.

What you’ll need
Ph.D., M.S., B.S. or B.A. degree in Statistics, Mathematics, Economics, Operations Research, Computer Science, Physics or other quantitative field. (Advanced degrees are a plus)
Minimum 3 years of quantitative research or data science experience.
Coding proficiency in a language like Python or R to work efficiently at scale with large data sets (including exploratory data analysis, statistical analysis, anomaly detection and data quality investigations) in a production environment.
Knowledge of experimental design (such as A/B experiments) and analysis, causal inference, and statistical methods.
Experience with data visualization, geospatial data analysis (PostgreSQL, GIS, or their equivalent in Python or R), and developing and optimizing complex queries (SQL, Presto, and Hive). Data engineering and pipeline development experience is a plus.
Knowledge of data privacy best practices, specifically around location data.
Self-driven with the ability to work independently. Extraordinary attention to detail.
Strong communication skills and business acumen, demonstrated through documentation and presentations, and the ability to work closely with cross-functional stakeholders to execute on decisions.
Experience working in policy, government, or in the quantitative urban planning or civic tech space is a plus.

About the team

Uber is committed to building partnerships with cities to work together towards our shared goals. Uber for Cities seeks to deliver products that increase mobility, safety, and sustainability for all city residents – from accessibility in the app to tools for physical infrastructure like the curb. Uber Movement provides a data sharing and insights platform for urban planners, city officials and researchers to better understand how their cities move.",0
"At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.

We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.
About the Role

We are looking for Data Scientist to join our team to solve interesting and impactful business problems in the domain of marketing analytics and ad tech. An ideal candidate needs to have strong curiosity on data, and demonstrable ability to successfully apply rigorous scientific methods with proficiency in data science knowledge and technical capabilities. This is a unique opportunity to apply your skills and have a direct impact on global business.
What you’ll do
Build production grade models on large-scale datasets to optimize marketing performance by utilizing advanced statistical modeling, machine learning, or data mining techniques.
Leverage models to address key growth challenges such as cross-channel spend allocation, response modeling, advertising partner quality measurement, customized content recommendation and ad serving.
Build models to derive insights from current Uber’s customers to improve communications, retention, engagement, LTV and develop methods for efficient targeting for prospecting customers at scale.
Work with cross-functional teams to implement and deploy models and enhance analytical solutions by providing data-driven recommendations.
Leverage large scale data processing such as Spark, Hive, and Uber’s proprietary machine learning platform, and more.
Collaborate with marketing and finance leadership, design, product and engineering teams. Participate in project planning/prioritization meetings, stakeholder meetings, data prioritization meetings, etc.
Translate data-driven learnings into actionable insights.

What you’ll need
Minimum 3 year of experience as a data scientist at a company with global operations
Expertise with R and Python
Experience with machine learning techniques and advanced analytics (e.g. regression, classification, clustering, time series, econometrics, mathematical optimization).
Advanced SQL skills - comfortable working with very large data sets.
Experience with big data using technologies like Hadoop, Hive, and Spark a plus.
Previous experience in advertising tech is a plus
Great communication skills, organized, able to multitask and be a team player
Balance attention to detail with swift execution
Hunger and drive to learn complex topics
Enthusiasm about Uber!

About the team
The Global Marketing Data science team develops tools, products and insights to enable efficient growth through acquisition and customer value optimization. We leverage big data and state-of-the-art technologies from statistical & econometric modeling, machine learning, causal inference, and deep learning. We partner closely with marketers, engineers and product managers to build tools and products to optimize each part of the marketing funnel from prospecting to sign up to early user to active user and churn as well as to support budget planning, measurement, attribution, targeting, cross-sell/up-sell, paid channel optimization, segmentation for core Uber businesses globally.",1
"About TLC. The New York City Taxi and Limousine Commission (TLC) is the nation’s largest for-hire transportation agency, licensing and regulating the City’s yellow and green taxicabs, for-hire vehicles (including apps like Uber, Lyft, Via and Juno), commuter vans, and luxury limousines. TLC develops and enforces rules to promote safety, transparency, as well as consumer and driver protection for a vital mode of transport in New York City. The vehicles, businesses, and drivers licensed and regulated by the agency move over one million people a day. With the introduction of new apps and technologies, TLC is on the front lines of a changing mobility landscape in New York City. TLC collaborates with renowned universities on data analysis, builds partnerships with leaders around the globe on the future of transportation, and works to streamline agency operations to meet the demands of a changing industry. TLC is a committed partner of the Mayor’s Vision Zero initiative to promote safe driving and a leader in city-wide initiatives, including open data and the growth of the City’s wheelchair accessible taxi and for-hire vehicle fleets.

About the Policy Analytics team. The Policy Analytics team provides policy guidance, liaises with a variety of external stakeholders, and spearheads new and exciting projects and initiatives within the TLC, with a focus on leveraging big data to produce actionable insights and policy recommendations. The Team works closely with the Office of the Commissioner to ensure the agency fulfills its mission while monitoring current events in the industry, both in New York City and other cities and countries. The team manages and conducts large research projects, performance indicator tracking and rapid prototyping of innovative data technologies, often liaising with other city organizations to work on multi-agency initiatives. Policy research and analytics focuses on the core areas of TLC’s regulatory power—ensuring safety, accessibility, and accountability—utilizing big data including taxi and for-hire vehicle trip data (including expanded data from the new category of High-Volume For-Hire Services including Uber, Lyft, and Via) and administrative data on drivers and vehicles.

Under the supervision of the Senior Geospatial Data Scientist, the Data Analyst will:
Build out new metrics and performance indicators to evaluate the present state of the for-hire vehicle industry in New York CityWrangle, review and analyze data from multiple sources to monitor licensee compliance, produce reports, and generate policy recommendations using some combination of SQL, Python, R, Excel, and GIS software.Automate and document processes to clean and transform raw data into appropriate formatsCoordinate with staff from other divisions of the TLC, other City agencies, and external consultants on projectsParticipate in policy planning and problem-solving sessions, and work with key staff and stakeholders to seek feedback on policy ideasCommunicate methodologies and findings to the Commission, senior staff, licensees, and members of the general public as needed



Minimum Qual Requirements


1. A baccalaureate degree from an accredited college and two years of experience in community work or community centered activities in an area related to the duties described above; or

2. High school graduation or equivalent and six years of experience in community work or community centered activities in an area related to the duties as described above; or

3. Education and/or experience which is equivalent to ""1"" or ""2"" above. However, all candidates must have at least one year of experience as described in ""1"" above.



Preferred Skills


We are looking for an energetic analyst who is curious about mobility, data governance, labor, and equity in New York City. We welcome all to apply but prefer that candidates have some background working with large data sets, and some experience with the following:

Querying databases with SQLManipulating and visualizing data with Python, R, and ArcGIS/QGISTranslating data analyses and findings into a compelling story for a broad audienceSolving problems effectively and creativelyPrioritizing, managing time, and engaging in multiple tasks in a fast-paced environmentWorking well independently and as part of a team



To Apply


Click, ""APPLY NOW"" Current city employees must apply via Employee Self-Service (ESS)



Work Location


33 Beaver St, New York Ny



Residency Requirement


New York City residency is generally required within 90 days of appointment. However, City Employees in certain titles who have worked for the City for 2 continuous years may also be eligible to reside in Nassau, Suffolk, Putnam, Westchester, Rockland, or Orange County. To determine if the residency requirement applies to you, please discuss with the agency representative at the time of interview.",0
"At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.

We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.
About the Role

This individual will be the senior data scientist on the Uber Elevate team who will be mostly in charge of building novel solutions and algorithms within our suite of data science tools that are used to inform network design and operational analysis. These tools are heavily relied upon by internal stakeholders for making critical business decisions and product evaluations. The senior data scientist will provide technical mentoring to the data scientists and analysts on the team. They will also be working on zero-to-one projects throughout the Elevate ecosystem that require data analysis, prediction, and optimization. They need to have very strong coding abilities and connect well with a product that evolves very rapidly.
What You’ll Do
Work with the team to further develop and improve the simulation platform.
Validation and verification of model characterization and sensitivities.
Provide technical guidance and mentorship in data processing and architecture, optimization, prediction, and experimentation methods and models.
Experiment design and analysis for Elevate products, such as Uber Copter.
Partner closely with engineering, operations, business, and infrastructure groups and communicate findings clearly to technical and non-technical stakeholders
Provide analysis using optimization and machine learning models to improve business processes and decisions.
Build and validate prototypes to demonstrate the benefits from proposed changes to decision systems and operational processes.

What You’ll Need
M.S. or Ph.D. degree in Statistics, Operations Research, or other quantitative disciplines strongly preferred.
B.S. in Computer Science preferred.
Minimum of 3 years (Ph.D.) or 5 years (M.S.) of experience outside of an academic setting
Optimization, machine learning/statistical modeling, data analytics and experimentation skills.
Ability to drive clarity on the best modeling or analytic solution for a business objective.
Experience driving research and development.
Experience communicating with both technical and business people. Ability to speak at a level appropriate for the audience.
Ability to develop statistical analysis and machine learning software in a language like Python or Java.
Optimistic, visionary and self-driven. The candidate should be comfortable with and willing to collaborate with both individual contributors and managers across the company.
Proven ability to provide technical mentorship.

About Uber Elevate

On-demand aviation has the potential to radically improve urban mobility, giving people back time lost in their daily commutes. A network of small, electric aircraft that take off and land vertically (VTOLs) will enable rapid, reliable transportation between suburbs and cities and, ultimately, within cities. Elevate is the name of Uber’s internal team and initiative focused on launching the Uber Air product. The Elevate initiative includes software development, data science, battery development, infrastructure to support a distributed network of Skyports, operations, partnerships, and vehicle design.",1
"Intuit is looking for innovative Data scientist to help the Intuit AI services team develop, design and integrate mathematical models into production. Our team builds AI/ML solutions for all the internal teams within Intuit like Engineering, HR, Finance & Legal. We are looking for team members that love new challenges, cracking tough problems and working cross-functionally. If you are looking to join a fast-paced, innovative and incredibly fun team, then we encourage you to apply.

Come do the best work of your life!",1
"Intuit is hiring a Principal Data Scientist to join our customer success team. We are looking for some exceptional talent to help improve the bottom line of our Customer-facing technology. We expect our Principal Data Scientist to be able to draw insights from data and apply them to all our products (TurboTax, QuickBooks, Mint, etc.), to lead engineers and data scientists to deliver new business value and personalized customer experience for our products.",0
"Intuit is seeking a Senior Customer Analyst to cover Intuit’s Consumer Group (TurboTax, Mint, Turbo). We have an exciting opportunity to help shape how we use data to generate hypotheses, surface insights, and build models in order to personalize customer experiences and provide awesome outcomes for the business and our customers. This role will partner closely with data engineering, data analytics, data science, marketing managers, and product management.",0
"We are looking for a hands-on Senior Data Scientist in the Data Analytics & Science team. Someone who is a creative problem solver with a passion to deliver advanced data-driven solutions. You will work alongside product managers and marketers to grow Payroll business at Intuit.

The Small Business Data Analytics & Science team drives user growth, active use and retention using product insights and marketing channel optimization for the Small Business Group (i.e. Intuit QuickBooks). We are an exciting, growing and fun team that works with industry-leading analytics tools, techniques and best practices.

We are seeking a Senior Data Scientist who will partner with our Payroll product and marketing teams and drive profitable growth. As a senior member of the analytics team, you will have a strong track record of combining advanced analytics skills, knowledge of product analytics and exceptional analytical acumen.",0
"At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.

We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.
About the role

We're looking for a data analyst to join our Safety and Insurance Regulatory and Legal data team to provide data expertise as we work to make this world a safer place to move around. In this role you'll be part of and work closely with a cross-functional team consisting of engineers, product managers, lawyers, claims professionals and other data scientists/analysts to support regulatory and legal data requests. This role will complete critical data requests in a timely and high-quality fashion and be able to clearly communicate findings and concerns to key stakeholders. It will also require creating scalable data solutions and processes to handle the incoming and recurring types of data requests we as a team receive. Additional opportunities will include deep-dive analysis to understand root causes for safety issues, as well as opportunities relating to the data processing for some of our newest products such as JUMP and New Mobility.
What You’ll Do
Support Uber’s rapidly growing and unique safety and insurance operations
Build and own periodic safety reporting - Take advantage of the ever-growing amount of data we have at our fingertips to help stakeholders all over the world manage and improve our operations
Complete critical data requests in support of our Legal and Regulatory team. Will require extensive SQL and Python usage.
Deep dive to discover root causes for safety issues and changes in trends
Work with the latest technologies and data relating to GPS and Mobile Sensor data
Build scalable data processes and solutions for our newest products such as New Mobility
Work on a variety of projects that will include project management, pipeline design and the development of data quality models and validations
Collaborate cross-functionally to develop interventions that address incidents and root causes
Own and manage various cross-functional relationships in the representation of the safety team. This will require clear and proactive communication to a large number of stakeholders, as well as the explanation of complex topics to non-technical stakeholders.

What You’ll Need
Minimum 3 years of experience with data analytics or compliance reporting
BA/BS in Economics, Finance, Math, Physics, Statistics, Engineering or similar
Strong data skills and expertise in SQL, Python and ETL pipelines
Able to identify stakeholders, build relationships, and influence others to get work done
Strong verbal and written communication, and presentation skills
Strong ability to document research and analysis
Highly detailed oriented
Excellent judgment, critical-thinking, and decision-making skills; can balance attention to detail with swift execution
Ability to effectively manage and shift priorities
Bonus Points If
Experience with Hive, Spark, and other big data tools
Experience with reporting in a compliance or legal manner
About the Team

The Safety and Insurance Analytics team provides insights and analytical solutions that are timely, accurate, and actionable to drive safety and deliver insurance. Our greater team consists of data analysts, data scientists, and business intelligence analysts tackling a broad range of data tasks to make the Uber platform as safe as possible through new products, policies, and compliance.",0
"Why Data @ Airbnb?

Quality data is fundamental to Airbnb's success. As a rapidly growing company soon to go public, we are preparing for a future where we have many areas of the business growing simultaneously. We are rebuilding our Data Engineering practice to support this future of rapid growth and transformation. We need stunning senior data experts to help us define and realize our vision for trustworthy data across the company. This is a unique opportunity to shape Data Engineering for an exciting company early in its lifecycle.

Like all teams at Airbnb, we value and promote the diversity of our workforce, our guests, our hosts, our marketplace platform, and the world. Simply put, you belong at Airbnb.

What is Data Architecture at Airbnb?

We need to ensure every area of the business has trustworthy data to fuel insight and innovation. Understanding the business need, securing the right data sources, designing usable data models, and building robust & dependable data pipelines are essential skills to meet this goal.

At the same time, the technology used to create great data is continually evolving. We are moving to a reality where both batch & stream processing are leveraged to meet the latency requirements for the business. The Data Engineering paved path is still taking shape, and we want to collaboratively develop this to support the entire company. We need senior engineers who are passionate not only about the data, but also about improving the technology we leverage for Data Engineering.

We are looking for talented senior Data Engineers who are excited about redefining what it means to do Data Engineering. Data Engineering is part of our Engineering org as we believe great Data Engineering depends on a solid Software Engineering foundation. However, we also recognize that each Data Engineer has a unique blend of skills. Whether your strength is in data modeling or in stream processing, we want to talk to you.

Projects:

Transform our data architecture for massive scale and high performance.
Develop and automate large scale, high-performance data processing systems (batch and/or streaming) to drive Airbnb business growth and improve the product experience.
Help evangelize high quality software engineering practices towards building data infrastructure and pipelines at scale.
Design the architecture and schemas for the tables and be the technical lead for architecting it to be extendable, testable, maintainable and debuggable.
Design data models for optimal storage and retrieval, and optimize the data architecture to meet critical product and business requirements.
Understand logging and how it impacts the rest of our data flow, architect logging best practices where needed.

Minimum Requirements:

8+ years of relevant industry experience.
Bachelor's and/or Master's degree in CS/EE, or equivalent experience.
Working with data at the petabyte scale.
Experience designing, building and operating robust distributed systems.
Experience designing and deploying high performance systems with reliable monitoring and logging practices.
Effectively work across team boundaries to establish overarching data architecture, and provide guidance to individual teams.
Working knowledge of relational databases and query authoring (SQL).
Experience with Java / Scala / Spark is preferred
Excellent communication skills, both written and verbal.

Benefits:

Stock
Competitive salaries
Quarterly employee travel coupon
Paid time off
Medical, dental, & vision insurance
Life insurance and disability benefits
Fitness Discounts
401K
Flexible Spending Accounts
Apple equipment
Commuter Subsidies
Community Involvement (4 hours per month to give back to the community)
Company sponsored tech talks and happy hours
Much more…

Offices:
Airbnb has Engineering offices along the West Coast in the U.S. and our teams are growing quickly! Contact us to find out which office works best for you.",3
"At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.
We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.
About the Role
We are looking for a person with a proven track record in Data Science to join our Uber Money Data Science team and make significant contributions to our mission to continue to build a global payment and risk management platform of massive scale. In this role, you will work closely with senior leaders in Product, Data Science, Engineering, and Operations on fast moving, high-impact problems. At Uber we use data to drive virtually every decision, and this includes our payment and risk platform: from offering new rider payments and driver disbursement options, to detecting and deterring fraud, reduce cost and increase reliability. As a Data Scientist in our team, you will be leveraging your unique combination of:
Business acumen
Data exploration and manipulation skills
Advanced scripting (Python/R), and
Knowledge of Machine Learning and applied statistical methods to drive efficiency and innovation in Uber’s Payment Network and Risk Management platform. You will also have the chance to work with massive datasets, a world-class Data Science platform and a team of talented people - Uber is every Data Scientist’s dreamland.
What You’ll Do
You will help improve user experience while mitigating risk as our platform moves money between riders, drivers and partners globally, while reducing transactional cost by leveraging a variety of existing and emerging digital payment methods. You will also support product management in gathering insights, identify opportunities and analyze vast quantities of data through an array of Data Science tools and methods.
As a Data Scientist in the Money Data Science team you will:
Apply a variety of ML algorithms to protect Uber’s platform from being abused, including ML and DL models, NLP models, time-series forecasting, and other supervised/unsupervised models.
Conduct rigorous experimentations and causal inference analysis for the models you shipped to protect good user experience while keeping bad behaviors out of the door
Prototype your work and work with engineers to productionize your data science work from 0 to 1.
Work together and communicate their findings with a world-class team with product managers, data analysts, software engineers on a wide range of problems.
Help build internal data tools which can help the analyst and broader team to detect anomalies, automate manual task etc.
What You’ll Need
M.S. or Ph.D. degree in Statistics, Computer Science, Machine Learning, Operations Research, or other quantitative disciplines.
Solid theoretical and applied ML skills and a strong background in mathematics and stats
Solid Programming skills to prototype models in at least one of Python (preferably), R, Java, Go, Scala
Basic ability to use Linux shell
Proficiency in SQL
Expert in at least two of the following areas: (Deep learning, ML System Design, A/B experimentation design, Causal Inference)
Good communication skills and able to present the work to technical & non-technical co-workers
Experience of working with large dataset using Spark, Hive, HDFS is desired but not mandatory
Experience in the Risk domain will be a plus.",1
"At Uber, we ignite opportunity by setting the world in motion. We take on big problems to help drivers, riders, delivery partners, and eaters get moving in more than 600 cities around the world.

We welcome people from all backgrounds who seek the opportunity to help build a future where everyone and everything can move independently. If you have the curiosity, passion, and collaborative spirit, work with us, and let’s move the world forward, together.
About the Role
The Supply Chain Analytics team is responsible for business performance reporting and advanced data analytics across ATG Supply Chain & Operations.
The data scientist will have a very strong business acumen balanced with data science and advanced analytics skills and experience. This person will work collaboratively across operations business teams to build powerful and insightful data analytics solutions. These solutions play a valuable role in the ATG supply chain end to end from manufacturing through to delivery of our products into the Self Driving Vehicles.
The role will be highly visible within Uber ATG and globally, requiring the successful candidate to interact with executives throughout ATG operations organization.
Finally, this person will play a critical role in defining ATG Operations longer term strategy in data science, advanced analytics and machine learning.
What You’ll Do
The Data Scientist, Supply Chain Analytics role has across the following four areas:
Supply Chain Operations
Forecasting and setting supply chain team goals
Designing and evaluating experiments/simulation
Monitoring key performance metrics, and understanding root-causes of changes in metrics
Building and analyzing dashboards and reports
Building key data sets to empower operational and exploratory analysis
Evaluating and defining metrics
Exploratory Analysis
Proposing what to build in the next roadmap
Understanding ecosystems, and long-term trends
Identifying new levers to help move key metrics
Building models of Supplier behaviors for analysis
Leadership
Inform, influence, support, and execute our new product decisions and product launches in Engineering and SCALE team through presentation of data-based recommendations
Communicating state of business, experiment results, to SCALE teams
Spreading best practices to analytics in SCALE teams
Apply your expertise in quantitative analysis, data mining, and the presentation of data to see beyond the numbers and understand how to interact with both our consumer and business products
Partner with SCALE and Engineering teams to solve problems and identify trends and opportunities
Data Infrastructure
Working in Hadoop and Hive primarily, sometimes MySQL, Oracle, and Vertica
Automating analyses and authoring pipelines via SQL and Python based ETL framework
Implement the business strategy and vision around reporting and data capabilities required to support business management and executive decision making
Partner with Global Supply Chain Managers, Procurement, Finance, BPR (Business Process Reengineering), FinTech (Financial Technology) & IT ENG (Information Technology Engineering) teams to design, develop and drive implementation of the business vision and systems/tools required to support reporting, data analytics and information delivery
Work as part of a team of data analysts and software engineers focused on providing the information needed to manage ATG’s business
Management and delivery of information to support regular business activities
Liaise with other ATG SCALE operations on data governance, infrastructure, standards, data quality, tools, master data management and key performance metric definition.
Propose and implement new & innovative ways to enable the business to answer questions quickly.
Develop early alert mechanisms through analytical insights in our Supply Chain Operation data set and determine assignable actions to keep the supply chain optimized.
Where possible leverage the appropriate statistical analytics techniques to find opportunities to optimize supply chain.
Champion the functions advanced analytics strategy by identifying opportunities for application of data science & machine learning techniques.
Multitasking projects and ad-hoc requests
Working across multiple platforms, software and languages
Deep diving into data structures and interrogating the data in SQL/Python/R
Adapt the right method and software (and hardware) for the task
Distilling complex ideas into quickly understandable plans
Project management, communication planning and time management of your own projects
Long-term tasks
Building a deep understanding of the business
Engaging with the wider team to understand opportunities and also ensure collaboration of work
Developing the roadmap for Analytics in ATG and executing at the correct pace
Developing others to understand the use and power of analytics

What You’ll Need
BA/BS in Business Administration, Computer Science, Math, Physics, Engineering, Statistics, Operation Research or other technical field with 8+ years experience doing quantitative analysis; or MA/MS in Business Administration, Computer Science, Math, Physics, Engineering, Statistics, Operation Research or other technical field with 6+ years experience doing quantitative analysis
Innovative and strategic approach to business reporting, data analytics & data science.
In-depth knowledge of both supervised and unsupervised machine learning and statistical techniques such as regression, classifiers, clustering, and deep learning.
Familiarity with multiple platforms/tools/methodologies specifically Python and R.
Superb communication skills, both written and verbal - ability to communicate complex analytics ideas to a business focused / executive audience.
Experience driving reporting improvements and technology implementations in support of business analytics
Familiarity of supply chain methodologies, supply / demand forecasting and optimization techniques
Excellent time management skills and ability to work to tight deadlines and handle the pressure of last-minute requests
Ability to comprehensively understand data elements, sources and relationships
Ability to operate comfortably and effectively in a fast paced, highly-matrixed, rapidly changing environment
Demonstrated teamwork as well as leadership and influencing skills
Extensive knowledge of R, Jupyter and Python.
Hands on experience with data science project steps including: understanding the business ask, sourcing and extracting the correct data, cleaning and exploration, modelling, reporting, and automation.

About the Team

At the Advanced Technologies Group (ATG), we are building technologies that will transform the way the world moves. Our teams in Pittsburgh, San Francisco, and Toronto are dedicated to mapping, software and hardware development, vehicle safety, and operations for self-driving technology. Our teams are passionate about developing a self-driving system that will one day move people and things around more safely, efficiently, and cost effectively.

At Uber, we believe technology has the power to make transportation more efficient, accessible, and safer than ever before. Self-driving technology has the potential to make these benefits an everyday reality for our customers, but it’s not going to happen overnight. Building best-in-class self-driving technology will take time, and safety is our priority every step of the way. Operating inclusively and transparently, while displaying responsible behavior in a structured development are critical to safety. We at ATG seek candidates who will role model these values.

The Global Supply Chain and Business Operations team scales best in class technology and processes to deliver safe, reliable, and accessible transportation for the Uber platform.",0
"As a Data Analyst, you will be working with the team to support the deployment, reporting and analysis of algorithms used to buy, sell, , allocate, forecast and deliver advertising on the internet and TV. You will contribute to bleeding-edge solutions through the application of mathematics, optimization, and machine learning capabilities. The position provides great opportunities to communicate with the business directly, bridging the gap between technology and business. Qualified individuals will have a solid background in the fundamentals of data engineering, data science, computer science or statistics, along with experience and comfort accessing and manipulating data.
Responsibilities
Apply mathematics to optimize the acquisition and allocation of advertising inventory using information about the inventory, advertiser and the targeted consumer
Work cross functionally to gather feedback and requirements from end users
Design innovative solutions and build prototypes for proof of concept
Develop, launch, and evolve new products
Be a thought leader in identifying and vetting new data sources
Execute research that results in ground-breaking papers and case studies that support the needs of the sales and marketing functions
Perform ad-hoc analysis on campaign, publisher, or product performance
Requirements
A bachelor’s degree in a quantitative discipline, such as Computer Science, Statistics, Mathematics, Industrial Engineering, Mechanical Engineering.
1-4 years of experience in Data Science/Engineering.
Strong analytical and problem-solving skills with attention to detail
Ability to work as part of a team in a fast-paced environment
Good communications skills
Experience with statistical software (e.g., Python, R)
Experience with data engineering tools used to access, merge, transform and evaluate data sources (SQL)
About Amobee
The world’s leading independent advertising platform, Amobee unifies all advertising channels—including TV, programmatic and social—across all formats and devices. We provide marketers with streamlined, advanced media planning capabilities powered by in-depth analytics and proprietary audience data. Our platform and technology, provides the most advanced advertising solutions for the convergence of digital and advanced TV— including linear TV, over the top, connected TV, and premium digital video. Enabling advertisers to plan and activate across more than 150 integrated partners, including Facebook, Instagram, Pinterest, Snapchat and Twitter.

Amobee has been named to Fortune’s Top 10 Best Workplaces in Advertising and Marketing. Amobee’s platforms have been widely recognized amongst our industry winning numerous awards in technology innovation, see all Amobee Awards. We are a wholly owned subsidiary of Singtel, one of the largest telco companies in the world, reaching over 700 million mobile subscribers in 21 countries. Amobee operates across North America, Europe, Middle East, Asia and Australia. For more information, visit amobee.com or follow @amobee

In addition to our great environment, we offer a competitive base salary, employee development programs and other comprehensive benefits. Please send a cover letter along with your resume when applying to the position of interest located at Amobee.com. We are an Equal Opportunity Employer. No phone calls and no recruiting agencies, please.",0
"Are you a talented and passionate engineer? Do you love solving problems and making ideas come to life? Are you a lifelong learner who thrives in dynamic environments and enjoys the challenge of learning new technologies and techniques? Are you a team player and enjoy collaboration, but you are also self-directed and enjoy the autonomy to be able to manage your own schedule and workload? Do you appreciate the importance of good communication and know that teamwork takes practice, effort and a good attitude? If so, we want to speak with you.

The Data Scientist is responsible for collaborating with the team to design and implement systems that focus on forecasting, allocating, delivering, and reporting of advertising on the internet, TV, and connected devices. The successful candidate will utilize advanced mathematical, optimization, machine-learning, software engineering, and programming skills to solve challenging problems.
Responsibilities
Develop innovative forecasts, models, algorithms, and solutions and build prototypes and production implementations
Dig deep into high volumes of data, engineer features for improved forecast performance
Work cross-functionally to gather feedback and requirements from end users
Be a key contributor to product innovation and company strategy
Communicate technical information clearly to both technical and non-technical people
Required Qualifications
Degree in Operations Research, Mathematics, Statistics, Industrial Engineering, Mechanical Engineering, Physics, or related field; MS/PhD preferred
0-5+ years of relevant experience (appropriate MS/PhD project work acceptable)
Strong analytical, statistical, and math abilities; Exceptional problem-solving skills
Excellent communication skills
Extreme attention to detail
Ability to work as part of a team in a fast-paced environment
About Amobee
The world’s leading independent advertising platform, Amobee unifies all advertising channels—including TV, programmatic and social—across all formats and devices. We provide marketers with streamlined, advanced media planning capabilities powered by in-depth analytics and proprietary audience data. Our platform and technology, provides the most advanced advertising solutions for the convergence of digital and advanced TV— including linear TV, over the top, connected TV, and premium digital video. Enabling advertisers to plan and activate across more than 150 integrated partners, including Facebook, Instagram, Pinterest, Snapchat and Twitter.

Amobee has been named to Fortune’s Top 10 Best Workplaces in Advertising and Marketing. Amobee’s platforms have been widely recognized amongst our industry winning numerous awards in technology innovation, see all Amobee Awards. We are a wholly owned subsidiary of Singtel, one of the largest telco companies in the world, reaching over 700 million mobile subscribers in 21 countries. Amobee operates across North America, Europe, Middle East, Asia and Australia. For more information, visit amobee.com or follow @amobee

In addition to our great environment, we offer a competitive base salary, employee development programs and other comprehensive benefits. Please send a cover letter along with your resume when applying to the position of interest located at Amobee.com. We are an Equal Opportunity Employer. No phone calls and no recruiting agencies, please.",1
