description,y
"Job Description
What You’ll Get to Do
Be part of a high-performing, multi-disciplinary team supporting rapid and innovative prototype development of warfighting capabilities that increase lethality, survivability, and warfighter effectiveness in support of the Air Force Tactical Exploitation of National Capabilities (AF TENCAP) mission to exploit national systems, educate warfighters, and influence development of future requirements. As a member of the team you will integrate with cross-functional teams to conduct research, design, development, prototyping, systems engineering, integration, testing and evaluation, transitioning, and training across multiple technology areas to include: Geolocation and Tagging, Tracking, Locating; Sensor, Data Fusion, and Dissemination; Unconventional / Asymmetric Warfare / Support to Special Operations; Situational Awareness; Cyberspace and Spectrum Warfare Operations; Air Superiority; Command, Control and Spectrum Utilization; Real-Time/Near Real Time Large Data Analytics and Virtualization. Projects in the portfolio will range in quantity, scope, duration, and complexity. Projects are designed to transition to warfighters and/or national intelligence agencies for operational use, sustainment and appropriate acquisition Programs of Record for further development.
More About the Role
Identify and develop actionable insights through problem definition, application of statistical models, and analysis against existing and future data
Assists in identification of important data sets for exploitation and analysis, and prepare briefings, analyses, and visualizations in support of leadership
Apply data mining, data modeling, and machine learning to extract and analyze information from large structured and unstructured datasets.
Assists in the visualize, interpret, and report data findings.
You’ll Bring These Qualifications
Top Secret
Possess a bachelor’s or master’s degree.
Hands-on experience creating algorithms and engineering tools for data processing and modeling and simulation.
Practical understanding in modeling and simulation with a focus on optimization, including theoretical and numerical methods for analysis of current and future systems.
Fundamental knowledge in applying ML and AI to image processing and information discovery Software development experience using C++, Python, Java or equivalent.
These Qualifications Would be Nice to Have
Eligibility for TS/SCI clearance with Polygraph (U.S. Citizenship required for clearance)

What We Can Offer You:

We’ve been named a Best Place to Work by the Washington Post.
Our employees value the flexibility at CACI that allows them to balance quality work and their personal lives.
We offer competitive benefits and learning and development opportunities.
We are mission-oriented and ever vigilant in aligning our solutions with the nation’s highest priorities.
For over 55 years, the principles of CACI’s unique, character-based culture have been the driving force behind our success.

Job Location
US-Washington-DC-AUSTIN


CACI employs a diverse range of talent to create an environment that fuels innovation and fosters continuous improvement and success. At CACI, you will have the opportunity to make an immediate impact by providing information solutions and services in support of national security missions and government transformation for Intelligence, Defense, and Federal Civilian customers. CACI is proud to provide dynamic careers for employees worldwide. CACI is an Equal Opportunity Employer - Females/Minorities/Protected Veterans/Individuals with Disabilities.",1
"Job Description
What You’ll Get to Do
Be part of a high-performing, multi-disciplinary team supporting rapid and innovative prototype development of warfighting capabilities that increase lethality, survivability, and warfighter effectiveness in support of the Air Force Tactical Exploitation of National Capabilities (AF TENCAP) mission to exploit national systems, educate warfighters, and influence development of future requirements. As a member of the team you will integrate with cross-functional teams to conduct research, design, development, prototyping, systems engineering, integration, testing and evaluation, transitioning, and training across multiple technology areas to include: Geolocation and Tagging, Tracking, Locating; Sensor, Data Fusion, and Dissemination; Unconventional / Asymmetric Warfare / Support to Special Operations; Situational Awareness; Cyberspace and Spectrum Warfare Operations; Air Superiority; Command, Control and Spectrum Utilization; Real-Time/Near Real Time Large Data Analytics and Virtualization. Projects in the portfolio will range in quantity, scope, duration, and complexity. Projects are designed to transition to warfighters and/or national intelligence agencies for operational use, sustainment and appropriate acquisition Programs of Record for further development.
More About the Role
Identify and develop actionable insights through problem definition, application of statistical models, and analysis against existing and future data
Assists in identification of important data sets for exploitation and analysis, and prepare briefings, analyses, and visualizations in support of leadership
Apply data mining, data modeling, and machine learning to extract and analyze information from large structured and unstructured datasets.
Assists in the visualize, interpret, and report data findings.
You’ll Bring These Qualifications
Top Secret
Possess a bachelor’s or master’s degree.
Hands-on experience creating algorithms and engineering tools for data processing and modeling and simulation.
Practical understanding in modeling and simulation with a focus on optimization, including theoretical and numerical methods for analysis of current and future systems.
Fundamental knowledge in applying ML and AI to image processing and information discovery Software development experience using C++, Python, Java or equivalent.
These Qualifications Would be Nice to Have
Eligibility for TS/SCI clearance with Polygraph (U.S. Citizenship required for clearance)

What We Can Offer You:

We’ve been named a Best Place to Work by the Washington Post.
Our employees value the flexibility at CACI that allows them to balance quality work and their personal lives.
We offer competitive benefits and learning and development opportunities.
We are mission-oriented and ever vigilant in aligning our solutions with the nation’s highest priorities.
For over 55 years, the principles of CACI’s unique, character-based culture have been the driving force behind our success.

Job Location
US-Washington-DC-AUSTIN


CACI employs a diverse range of talent to create an environment that fuels innovation and fosters continuous improvement and success. At CACI, you will have the opportunity to make an immediate impact by providing information solutions and services in support of national security missions and government transformation for Intelligence, Defense, and Federal Civilian customers. CACI is proud to provide dynamic careers for employees worldwide. CACI is an Equal Opportunity Employer - Females/Minorities/Protected Veterans/Individuals with Disabilities.",1
"Job Description
What You’ll Get to Do
Be part of a high-performing, multi-disciplinary team supporting rapid and innovative prototype development of warfighting capabilities that increase lethality, survivability, and warfighter effectiveness in support of the Air Force Tactical Exploitation of National Capabilities (AF TENCAP) mission to exploit national systems, educate warfighters, and influence development of future requirements. As a member of the team you will integrate with cross-functional teams to conduct research, design, development, prototyping, systems engineering, integration, testing and evaluation, transitioning, and training across multiple technology areas to include: Geolocation and Tagging, Tracking, Locating; Sensor, Data Fusion, and Dissemination; Unconventional / Asymmetric Warfare / Support to Special Operations; Situational Awareness; Cyberspace and Spectrum Warfare Operations; Air Superiority; Command, Control and Spectrum Utilization; Real-Time/Near Real Time Large Data Analytics and Virtualization. Projects in the portfolio will range in quantity, scope, duration, and complexity. Projects are designed to transition to warfighters and/or national intelligence agencies for operational use, sustainment and appropriate acquisition Programs of Record for further development.
More About the Role
Identify and develop actionable insights through problem definition, application of statistical models, and analysis against existing and future data
Assists in identification of important data sets for exploitation and analysis, and prepare briefings, analyses, and visualizations in support of leadership
Apply data mining, data modeling, and machine learning to extract and analyze information from large structured and unstructured datasets.
Assists in the visualize, interpret, and report data findings.
You’ll Bring These Qualifications
Top Secret
Possess a bachelor’s or master’s degree.
Hands-on experience creating algorithms and engineering tools for data processing and modeling and simulation.
Practical understanding in modeling and simulation with a focus on optimization, including theoretical and numerical methods for analysis of current and future systems.
Fundamental knowledge in applying ML and AI to image processing and information discovery Software development experience using C++, Python, Java or equivalent.
These Qualifications Would be Nice to Have
Eligibility for TS/SCI clearance with Polygraph (U.S. Citizenship required for clearance)

What We Can Offer You:

We’ve been named a Best Place to Work by the Washington Post.
Our employees value the flexibility at CACI that allows them to balance quality work and their personal lives.
We offer competitive benefits and learning and development opportunities.
We are mission-oriented and ever vigilant in aligning our solutions with the nation’s highest priorities.
For over 55 years, the principles of CACI’s unique, character-based culture have been the driving force behind our success.

Job Location
US-Washington-DC-AUSTIN


CACI employs a diverse range of talent to create an environment that fuels innovation and fosters continuous improvement and success. At CACI, you will have the opportunity to make an immediate impact by providing information solutions and services in support of national security missions and government transformation for Intelligence, Defense, and Federal Civilian customers. CACI is proud to provide dynamic careers for employees worldwide. CACI is an Equal Opportunity Employer - Females/Minorities/Protected Veterans/Individuals with Disabilities.",1
"Job Description
What You’ll Get to Do
Be part of a high-performing, multi-disciplinary team supporting rapid and innovative prototype development of warfighting capabilities that increase lethality, survivability, and warfighter effectiveness in support of the Air Force Tactical Exploitation of National Capabilities (AF TENCAP) mission to exploit national systems, educate warfighters, and influence development of future requirements. As a member of the team you will integrate with cross-functional teams to conduct research, design, development, prototyping, systems engineering, integration, testing and evaluation, transitioning, and training across multiple technology areas to include: Geolocation and Tagging, Tracking, Locating; Sensor, Data Fusion, and Dissemination; Unconventional / Asymmetric Warfare / Support to Special Operations; Situational Awareness; Cyberspace and Spectrum Warfare Operations; Air Superiority; Command, Control and Spectrum Utilization; Real-Time/Near Real Time Large Data Analytics and Virtualization. Projects in the portfolio will range in quantity, scope, duration, and complexity. Projects are designed to transition to warfighters and/or national intelligence agencies for operational use, sustainment and appropriate acquisition Programs of Record for further development.
More About the Role
Identify and develop actionable insights through problem definition, application of statistical models, and analysis against existing and future data
Assists in identification of important data sets for exploitation and analysis, and prepare briefings, analyses, and visualizations in support of leadership
Apply data mining, data modeling, and machine learning to extract and analyze information from large structured and unstructured datasets.
Assists in the visualize, interpret, and report data findings.
You’ll Bring These Qualifications
Top Secret
Possess a bachelor’s or master’s degree.
Hands-on experience creating algorithms and engineering tools for data processing and modeling and simulation.
Practical understanding in modeling and simulation with a focus on optimization, including theoretical and numerical methods for analysis of current and future systems.
Fundamental knowledge in applying ML and AI to image processing and information discovery Software development experience using C++, Python, Java or equivalent.
These Qualifications Would be Nice to Have
Eligibility for TS/SCI clearance with Polygraph (U.S. Citizenship required for clearance)

What We Can Offer You:

We’ve been named a Best Place to Work by the Washington Post.
Our employees value the flexibility at CACI that allows them to balance quality work and their personal lives.
We offer competitive benefits and learning and development opportunities.
We are mission-oriented and ever vigilant in aligning our solutions with the nation’s highest priorities.
For over 55 years, the principles of CACI’s unique, character-based culture have been the driving force behind our success.

Job Location
US-Washington-DC-AUSTIN


CACI employs a diverse range of talent to create an environment that fuels innovation and fosters continuous improvement and success. At CACI, you will have the opportunity to make an immediate impact by providing information solutions and services in support of national security missions and government transformation for Intelligence, Defense, and Federal Civilian customers. CACI is proud to provide dynamic careers for employees worldwide. CACI is an Equal Opportunity Employer - Females/Minorities/Protected Veterans/Individuals with Disabilities.",1
"Title:
Data Scientist, Junior
KBR is looking for qualified candidates to help support the Atlantic Test Ranges (ATR) and Atlantic Targets and Marine Operations (ATMO) team within the Naval Air Warfare Center Aircraft Division across the country. These outstanding organizations, and the ranges and resources they provide, are vital to our nation’s security. They represent a tremendous investment by the DoD in providing the best test and evaluation, and training range capability to our armed forces and allies. KBR wants to connect with qualified professionals like you, interested in supporting this important test and training mission.
Provides project management and technical support for flight test instrumentation, range, and real-time requirements and data collection, analysis, distribution, and archival to various aircraft platforms. Coordinate with test engineers to identify real-time processing and display requirements for all aspects of flight test conduct. Provide guidance and advice to test engineers to ensure that appropriate sample rate, resolution, and range limits are selected during test program planning. Provide data lab support by collecting, transferring, processing, validating, distributing, and archiving flight test data. Assist test engineers with designing, developing, managing configuration, validating, and maintaining real-time displays and derived algorithms for test and training operations. Assist personnel and test and training engineers with coordinating, configuring, validating, and operating real-time data labs for flight test events. Coordinate with aircraft manufacturers to obtain essential aircraft data bus and other aircraft data as necessary to meet mission requirements.
Basic Qualifications:
BS/BA Degree in business, engineering, computer science, information management or mathematics from an accredited college or university. In lieu of a BS/BA Degree, a High School diploma or equivalent GED and a total of 6 years of work experience performing the stated or similar function.
Experience in the development, testing, and implementation of data analysis computer systems and application programs highly desired. Knowledge of telemetry and onboard data (PCM, MIL-STD-1553, ARINC-429) and file (CH10, CH4, CH8) standards formats desired. Microsoft Office Word, Excel, and PowerPoint skills required. Data analysis using MATLAB and scripting skills required.
Required Clearance: Secret/Top Secret
Scheduled Weekly Hours:
40
KBR is an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, disability, sex, sexual orientation, gender identity or expression, age, national origin, veteran status, genetic information, union status and/or beliefs, or any other characteristic protected by federal, state, or local law.",1
"We create a safe space for communities to thrive.

OpenWeb (formerly Spot.IM) is on a mission to increase the quality of conversations online. We build technologies that create thriving and engaged communities, reduce toxicity, and increase safety - improving the quality of civil discourse and supporting independent journalism. Today, OpenWeb works with more than 700 top-tier publishers (including News Corp, Verizon Media, CBS, Fox News, Hearst, Refinery 29 and more) and hosts 100 million monthly active users.

Founded in 2012, OpenWeb has over 100 employees between New York City and Tel Aviv. We are backed by world-class investors including Insight Partners, Index Ventures, AltaIR Capital, ScaleUp, and Norma Investments. Together, we are empowering individuals to take action, and demand more from one another. We're crafting technology that naturally brings people together and fosters healthy discussion—so they have more dinner-table talks and less shouting matches online. It starts with us. Let's take the web back from the trolls - together. Are you in?


How You'll Contribute as our VP of Data Science:

What: Fully own the establishment of a new department from scratch whose goal is to enter new markets, accelerate business transformation, and grow revenue by using our data resources in the form you think is most effective
Develop the department by using your technical knowledge in data science and your adtech industry experience to shape the overall data strategy
Drive the development of engineering and analytical tools, technology, and data acquisition
Hire, manage, and retain a strong, centralized team to support you in executing the plans

The Skills and Experience You Bring:

Extensive experience of at least 10+ years in leading data science teams and complex initiatives
Previous experience in digital advertising, targeting, advertising optimization products, or other related ad-tech products
Deep understanding of the ad-tech ecosystem
Demonstrated ability to self-motivate, guide teams, and work in executives teams while being flexible within a fast-paced and ever changing environment
Advantage for hands on experience with emerging statistical methods/techniques (e.g. machine learning and/or artificial intelligence)

The OpenWeb Culture

We offer a dynamic and unconventional work environment that spans from NYC to Tel Aviv, bringing together a diverse group of world class and high-caliber techies, wordsmiths, entrepreneurs, and creative thinkers. We empower every individual across our global team to be a catalyst for change and strive to create a work environment where you can have the utmost autonomy over your role and projects, from start to finish. If you want to join an innovative tech company where you can challenge yourself, have the freedom to own your work, and make a lasting impact, then you have a spot within our growing community!
OpenWeb is committed to building diverse teams and upholding an equal employment workplace that is free from discrimination. We hire amazing individuals regardless of their race, color, ancestry, religion, sex, gender identity, national origin, sexual orientation, age, citizenship, marital status, pregnancy, medical conditions, genetic information, disability, or Veteran status.


Build your skills with us as you build a better web for everyone. Join us!

Also, we care about your privacy! Please take a moment to review OpenWeb's Privacy Practice",1
"Associate Data ScientistMust Be Onsite - Location: Fort Belvoir, VirginiaMust Hold Current Active TS/SCIFull Time with Outstanding BenefitsThis position provides Advisory and Assistance Services (A&AS) to specific DoD agencies, delivering state-of-the-art integrated applications, data analysis, and AI-enhanced capabilities in a cloud-ready, cross-cutting platform to support the full spectrum of nuclear modeling and simulation tools, war gaming, and assessments.The successful candidate will possess a diverse range of data-focused skills and experience, both technical and analytical. They will have a strong desire and capability for problem solving, data analysis and troubleshooting, analytical thinking, and experimentation.This position supports our customer by providing vision, expertise, and long-range planning in developing and implementing our customer’s efforts to acquire, digest, analyze, evaluate, synthesize, store, publish, and disseminate Scientific and Technical Information (STI) as well as analyze and synthesize battlefield nuclear sensor data to support decision making.Provides advice and facilitates government acquisition actions, including statement of work development, proposal evaluation, budget planning and execution, and monitoring contractor performance.Qualifications: Must have a Masters degree with 2-3 years of experience or PHD with no experience. Studies in Information Science, Data Science, Computer Science, Engineering, or relevant field.Solid understanding of data driven solutions, helping mission customers achieve enhanced capability through the analysis of data, or by implementing systems that incorporate data analytics, data architecture, database management, data integration and master data management.Experience with advanced analytics solutions, including artificial intelligence/machine learning-based solutions.Experience working with DoD, other Federal Agencies, and National Laboratories is desired.Level II or III Program Management Certification and/or Project Management Professional (PMP) certification is desired.Ability to translate requirements and observations into clearly defined written products (briefings, reports, White Papers) in short timeframes.Excellent interpersonal and communication skills.Travel is required (10%).Salary $120KJob Type: Full-timePay: $120,000.00 per yearBenefits:401(k)Dental InsuranceHealth InsuranceLife InsuranceRetirement PlanSchedule:Monday to FridayExperience:advanced analytics solutions: 1 year (Preferred)information science, data science, or relevant field: 4 years (Required)DoD, other federal agencies, and/or National Labratories: 1 year (Preferred)Education:Master's (Required)License:Level II or III Program Management (Preferred)Application Question:Do you have a TS/SCI clearance?Work Remotely:No",1
"As a subject matter expert, are you interested in building your career in an evolving and exciting business environment? Consider a career with our Strategy and Operations Consulting practice, and work side by side with our Government and Public Services (GPS) clients to identify key business issues and to drive meaningful change. Join us, and play a key role in helping to design our clients’ roadmaps to the future!

Work you’ll do

As a Specialist Master within our Monitor Deloitte Strategy team, you will:
Organize and deliver services on a cross-section of projects.
Develop, transition, and test advanced AI and machine learning solutions for deployment to mission users in the client's secure infrastructure.

Leverage deep subject matter knowledge on engagements.
Contribute to the development and cultivation of business and vendor relationships.
Serve as a Subject Matter Expert, adding interpretive value to data presented or experienced insight into a functional process or issue.
Display business judgment in anticipating client/project needs and developing alternative solutions.
Identify opportunities for other Deloitte service offerings that can address client needs.
Responsible for managing solutions, delegating resources, and helping to ensure quality assurance principles are met across projects and deliverables.
Supervise the work of team members and support delivery teams and staff.
Actively participate in staff recruitment and retention activities providing input and guidance into the staffing process.
Contribute to business development initiatives to grow our practice.
Manage resources on client projects.

The Team
Transparency, innovation, collaboration, sustainability: these are the hallmark issues shaping Federal government initiatives today. Deloitte’s Government and Public Services (GPS) practice is passionate about making an impact with lasting change. Carrying out missions in the GPS practice requires fresh thinking and a creative approach. We collaborate with teams from across our organization in order to bring the full breadth of Deloitte, its commercial and public sector expertise, to best support our clients. Our aspiration is to be the premier integrated solutions provider in helping to transform the GPS marketplace.

Our Monitor Deloitte Strategy team focuses on the needs of GPS clients as they make fundamental decisions about mission, priorities, and resource allocation. Our practitioners leverage both federal and commercial strategy experience to help our clients build innovative and strategic frameworks designed to solve their most complex problems. Join us to leverage your analytical capabilities to help innovate, drive mission execution and to help transform the GPS marketplace.

Qualifications

Required:
Bachelor's degree
5+ years experience in Data Science
Thorough knowledge of Python one or more of the following software/tools: SQL, R, Hadoop, Spark, Java, C/C++, Git, Bash, Tableau, ArcGIS, Unix commands
Knowledge of research design principles
Knowledge of intelligence collection methods, capabilities, and tasking process

Experience mentoring and coaching others
Proven leadership skills demonstrating strong judgment, problem-solving, and decision-making abilities
Experience managing senior-level client relationships
Experience presenting to clients or other decision makers to present and sell ideas to various audiences (technical and non-technical)
Pre-sales, proposal, and RFP experience
Must have TS/SCI security clearance w/ Polygraph
Must be legally authorized to work in the United States without the need for the employee sponsorship, now or anytime in the future

Preferred:
Prior professional services or federal consulting experience
MBA, MPP, MPH

How you’ll grow
At Deloitte, our professional development plan focuses on helping people at every level of their career to identify and use their strengths to do their best work every day. From entry-level employees to senior leaders, we believe there’s always room to learn. We offer opportunities to help sharpen skills in addition to hands-on experience in the global, fast-changing business world. From on-the-job learning experiences to formal development programs at Deloitte University, our professionals have a variety of opportunities to continue to grow throughout their career. Explore Deloitte University, The Leadership Center.


Benefits
At Deloitte, we know that great people make a great organization. We value our people and offer employees a broad range of benefits. Learn more about what working at Deloitte can mean for you.
Deloitte’s culture
Our positive and supportive culture encourages our people to do their best work every day. We celebrate individuals by recognizing their uniqueness and offering them the flexibility to make daily choices that can help them to be healthy, centered, confident, and aware. We offer well-being programs and are continuously looking for new ways to maintain a culture where our people excel and lead healthy, happy lives. Learn more about Life at Deloitte.

Corporate citizenship
Deloitte is led by a purpose: to make an impact that matters. This purpose defines who we are and extends to relationships with our clients, our people and our communities. We believe that business has the power to inspire and transform. We focus on education, giving, skill-based volunteerism, and leadership to help drive positive social impact in our communities. Learn more about Deloitte’s impact on the world.

Recruiter tips
We want job seekers exploring opportunities at Deloitte to feel prepared and confident. To help you with your interview, we suggest that you do your research: know some background about the organization and the business area you’re applying to. Check out recruiting tips from Deloitte professionals.",1
"MS in a science or engineering field with 4+ years of relevant professional experience. Ph.D. degree preferredHave a passion for working on big data and professional experience in data mining, statistical analysis, predictive modeling and data manipulation.Strong Unix background and programming experience in C/C++, or Java, and skills in scripting languages such as Perl or Python. Familiar with various Machine Learning algorithms and Statistical methodsStrong problem solving skills and communication skillsSQL and Hadoop / Other Big Data skills preferredA strong plus for candidate with credit risk or financial services experiences
Job_Description_Summary: · Develop and validate advanced predictive models using advanced data mining and machine learning techniques. · Collaborate with other data scientists and engineers to formulate innovative solutions to experiment and implement advanced data mining techniques · Work with large volumes of data; extract and manipulate large datasets using standard tools such as Python, Hadoop, R, SQL · Analyze data covering a wide range of information from user profile to transaction history. Identify new risk patterns through data mining · Communicate complex concepts and the results of the analyses in a clear and effective manner through creative visualization Coach and mentor junior data scientists
Who we are: Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 286 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies.
We're a purpose-driven company whose beliefs are the foundation for how we conduct business every day. We hold ourselves to our One Team Behaviors which demand that we hold the highest ethical standards, to empower an open and diverse workplace, and strive to treat everyone who is touched by our business with dignity and respect. Our employees challenge the status quo, ask questions, and find solutions. We want to break down barriers to financial empowerment. Join us as we change the way the world defines financial freedom.
PayPal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities.",1
"Facebook's mission is to give people the power to build community and bring the world closer together. Through our family of apps and services, we're building a different kind of company that connects billions of people around the world, gives them ways to share what matters most to them, and helps bring people closer together. Whether we're creating new products or helping a small business expand its reach, people at Facebook are builders at heart. Our global teams are constantly iterating, solving problems, and working together to empower people around the world to build community and connect in meaningful ways. Together, we can help people build stronger communities - we're just getting started.

Payments Risk team is responsible for the integrity of 30+ payment products across Facebook's family of apps including IG, WA, etc. FB processes tens of billions of dollars annually for advertisers, partners, and users. Ads, Messenger Payments, Event Ticketing and Donations are just examples of products that utilize payments.Our team goal is to minimize financial losses in our payments system by detecting fraudulent actors before they get a chance to defraud us. We employ sophisticated machine learning models to catch fraud and manage risk at a large scale. As a result, you will get a chance to work with a team of ML engineers, and help them with their strategies and experimentations.This role will focus on 5 key areas:
Product Success Measurement: what loss shall we prioritize to mitigate vs. not? How much improvement are we able to make via product iterations and defense systems?
Verification/detection/enforcement: We aim to minimize financial losses in our payment systems, these are hard problems to solve, and you’ll be working closely with product, ML eng, etc., to create scalable solutions
New Product Iteration: What are some new products/features we can offer to payment product users to minimize process thrash and improve financials for both users and FB?

Work on agility and scalability of Payment Risk products: how transferable is our defense system to new product applications? Can we “plug and play”?
Coach/Tech lead other ICs on the team


You are a fit if you:
Enjoy catching fraudsters in an adversarial system.
Enjoy holistic thinking through tradeoffs and optimization.
Are energized by product iterations through pattern surfacing, hypothesis testing, and deep behavioral analytics.
Enjoy driving or influencing product roadmaps with your cross functional partnersTend to see/seize opportunities in complex or ambiguous areas.

Define problems and opportunities in a complex or ambiguous area
Apply your expertise in quantitative analysis and data presentation to see beyond the numbers
Monitor events through dashboards, detect anomalies, and conduct deep dive analysis on specific issues to understand root cause
Drive strategies and decision via analytics
Communicate to broad cross-functional teams the opportunities and provide actionable next steps
Partner closely with product, engineering, ops and other cross-functional teams to drive product direction and prioritize roadmap

BS, MS or PhD Degree in Statistics, Computer Science, Econometrics, or similar domain
5+ years of experience working in an analytics organization
Experience working independently and as a member of a cross-functional team
Experience in querying and manipulating large datasets for analysis
Python and SQL experience
Strategic thinking and can drive the direction of the team

Facebook is proud to be an Equal Opportunity and Affirmative Action employer. We do not discriminate based upon race, religion, color, national origin, sex (including pregnancy, childbirth, or related medical conditions), sexual orientation, gender, gender identity, gender expression, transgender status, sexual stereotypes, age, status as a protected veteran, status as an individual with a disability, or other applicable legally protected characteristics. We also consider qualified applicants with criminal histories, consistent with applicable federal, state and local law.
Facebook is committed to providing reasonable accommodations for candidates with disabilities in our recruiting process. If you need any assistance or accommodations due to a disability, please let us know at accommodations-ext@fb.com.",1
"Machine Learning EngineerAre you obsessed with software and machine learning? Looking to work with an awesome team in a modern, successful software company? Geisel Software, based in Worcester, Massachusetts, is a premier software developer that is working with and creating today's hottest software technologies. We are looking for a motivated individual to join our team, learn new technology, and help us build some great software!Geisel Software develops web, mobile and embedded software, with a focus on robotics, medical devices, and machine learning. We seek a talented individual who is not afraid to work hard, learn something new and get lots of stuff done. We have a helpful staff, but it is also important that you can work independently and solve problems with little outside direction. Your problem-solving skills will be put to the test, whether that means tracking down the answer on Google, or building your own new solution.Here's what we work with regularlyTensorFlow and OpenCVRobotic Simulation with ROS, RVIZ, and Unreal EngineLAMP - Linux, Apache, MySQL and PHPiPhone/Android application developmentEmbedded Development in C/C++ (Arm or x86)Web Frontend (AngularJS, JavaScript, jQuery, Bootstrap, etc.)Scripting Languages (Python, BASH, or other)Web Technologies - HTML5, CSS3, XML, JSONLinux - As a user at least, but also administration and kernel developmentWeb Frameworks - Django, CodeigniterAgile and Waterfall design methodologiesEmbedded platforms (Raspberry Pi, BeagleBone, OMAP, etc.)Here’s what we requireYou're passionate about software development -- it's what you do even in your free time.1 - ∞ years of experience with C, C++ and/or Python.Master’s degree in Computer Science or related field (PHD highly preferred).Willingness and ability to write software as part of a team as well as work on ground-breaking machine learning IP. This role will be a mix of both!Good software foundational skills: CS theory; clean, well-documented code; collaborative style; solid algorithms understanding; mastery of more than one language.An aptitude for learning new platforms and technologies on the fly. We’re constantly working on new projects that will push you and keep you always learning new technologies.Able to take ownership of a project and independently architect, execute and troubleshoot it through completion and customer delivery.Actively pursuing new knowledge and technologies. If you’re a web frontend guru, are you building your backend skills? If you’re an embedded developer, are you developing apps for Android or iOS?Already comfortable on Linux. You can be a Windows/Mac pro, but you'll be doing at least 50% of your development on Linux. You should be comfortable with that.Willing to commute to Worcester, MA (Note: Ability to temporarily work remotely during this trying time of COVID-19).Looking for full-time employment.Must be a US Person.Here’s what we would preferROS or other robot operating system experience.An educational focus in Machine Learning and Data Science.Published work in the field of machine learning.Robotic simulation and 3D game engine knowledge (Godot, Unreal, Unity, RVIZ, Drake).Any experience with physical modeling would be a plus.What you’ll getAn opportunity to work with the latest technologies across a variety of platforms.A fun, exciting work environment focused on the results, not the politics.An experienced team and mentor who can help you grow in your craft and career.A position with a growing company, offering competitive benefits and salary.Apply nowE-mail us at jobs@geisel.software and include your resume and a brief cover letter explaining why you think you'd be a great fit at Geisel Software. We'd love to hear about what you've done with technologies we're using, or other projects you've worked on. What do you think you’re really good at and why? What have you done outside your current job to improve your craft? Why do you think you’d be a great fit?Job Type: Full-timeSchedule:Monday to FridayWork authorization:United States (Required)Company's website:www.geisel-software.comWork Remotely:Temporarily due to COVID-19",2
